age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,Income
35,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
28,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States,<=50K
60,State-gov,Doctorate,15,Widowed,Prof-specialty,Not-in-family,White,Male,10000,0,40,United-States,>50K
19,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,25,United-States,<=50K
42,Private,Masters,14,Divorced,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,2000,50,India,>50K
42,Private,Some-college,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,44,United-States,>50K
28,Private,HS-grad,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
52,State-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,200,48,United-States,>50K
23,Private,Some-college,11,Never-married,Other-service,Own-child,White,Female,0,0,30,United-States,<=50K
67,Self-emp-inc,Prof-school,16,Widowed,Exec-managerial,Not-in-family,White,Male,5000,0,40,United-States,>50K
55,Private,Doctorate,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
22,Private,Some-college,10,Never-married,Other-service,Own-child,Black,Female,0,0,25,United-States,<=50K
68,State-gov,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,500,20,United-States,<=50K
35,Self-emp-not-inc,Masters,14,Divorced,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,2500,0,50,India,>50K
48,Local-gov,Assoc-voc,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
35,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
28,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
50,Self-emp-inc,Doctorate,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,10000,0,50,United-States,>50K
19,Private,Some-college,11,Never-married,Other-service,Own-child,Black,Female,0,0,25,United-States,<=50K
60,State-gov,Masters,14,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,35,United-States,>50K
50,Self-emp-inc,Doctorate,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,3000,0,55,United-States,>50K
25,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,<=50K
38,Private,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,200,45,United-States,<=50K
42,Local-gov,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,1000,0,50,United-States,>50K
60,Private,Assoc-voc,11,Widowed,Tech-support,Not-in-family,Asian-Pac-Islander,Female,0,0,35,Philippines,<=50K
45,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
22,Private,Some-college,10,Never-married,Other-service,Own-child,Black,Female,0,0,30,United-States,<=50K
55,Self-emp-inc,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,5000,0,50,United-States,>50K
30,Local-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
65,State-gov,Doctorate,15,Widowed,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,200,35,India,<=50K
45,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
29,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,35,United-States,<=50K
52,State-gov,Doctorate,15,Divorced,Prof-specialty,Not-in-family,White,Female,0,200,40,United-States,>50K
22,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,28,United-States,<=50K
65,Private,Masters,14,Widowed,Prof-specialty,Unmarried,White,Female,0,0,38,United-States,<=50K
25,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
45,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,5000,0,50,United-States,>50K
60,State-gov,Doctorate,15,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,35,United-States,>50K
19,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,25,United-States,<=50K
38,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,38,Philippines,<=50K
42,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,United-States,>50K
28,Private,Some-college,11,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,<=50K
50,State-gov,Doctorate,15,Married-civ-spouse,Prof-specialty,Wife,White,Female,5000,0,42,United-States,>50K
32,Private,HS-grad,10,Divorced,Other-service,Unmarried,Black,Female,0,0,35,United-States,<=50K
48,Private,Assoc-voc,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,100,40,United-States,<=50K
42,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
22,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,30,United-States,<=50K
55,State-gov,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Black,Female,5000,0,40,United-States,>50K
30,Private,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,38,United-States,<=50K
70,Private,7th-8th,4,Widowed,Other-service,Other-relative,Asian-Pac-Islander,Female,0,0,20,Philippines,<=50K
58,Self-emp-inc,Doctorate,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,8000,0,50,United-States,>50K
30,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,38,United-States,<=50K
42,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,200,45,United-States,>50K
25,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,35,United-States,<=50K
48,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
62,State-gov,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States,<=50K
27,Private,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,30,United-States,<=50K
48,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,5000,0,45,United-States,>50K
30,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
55,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K
45,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
22,Private,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,30,United-States,<=50K
55,State-gov,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,<=50K
35,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,3000,0,45,United-States,>50K
68,Private,1st-4th,2,Widowed,Farming-fishing,Not-in-family,White,Male,0,0,20,United-States,<=50K
35,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
48,State-gov,Doctorate,15,Divorced,Prof-specialty,Not-in-family,White,Female,0,200,40,United-States,>50K
28,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
55,Self-emp-inc,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,5000,0,50,United-States,>50K
22,Private,Some-college,10,Never-married,Other-service,Not-in-family,Black,Female,0,0,20,United-States,<=50K
42,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
25,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States,<=50K
48,Self-emp-inc,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,5000,0,50,United-States,>50K
35,Private,Assoc-voc,11,Divorced,Machine-op-inspct,Not-in-family,Black,Male,0,0,38,United-States,<=50K
60,Local-gov,Prof-school,16,Widowed,Prof-specialty,Not-in-family,White,Female,0,200,30,United-States,>50K
25,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States,<=50K
48,Self-emp-inc,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,5000,0,50,United-States,>50K
35,Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,United-States,<=50K
22,Private,Some-college,10,Never-married,Other-service,Own-child,Asian-Pac-Islander,Female,0,0,25,Philippines,<=50K
60,State-gov,Doctorate,15,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,38,United-States,<=50K
30,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
50,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,42,United-States,<=50K
20,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,25,United-States,<=50K
45,Private,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,1500,0,40,United-States,>50K
60,Self-emp-not-inc,Assoc-voc,12,Widowed,Sales,Unmarried,White,Male,0,200,35,United-States,<=50K
52,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
48,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
32,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,35,United-States,<=50K
40,Private,Assoc-voc,12,Divorced,Tech-support,Not-in-family,Asian-Pac-Islander,Male,0,0,38,Philippines,<=50K
56,Self-emp-inc,Prof-school,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,5000,0,50,United-States,>50K
35,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,42,United-States,<=50K
22,Private,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,30,United-States,<=50K
45,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,United-States,>50K
30,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States,<=50K
55,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
25,Private,Some-college,11,Never-married,Sales,Own-child,White,Male,0,0,35,United-States,<=50K
45,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,5000,0,50,United-States,>50K
35,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,<=50K
60,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,200,45,United-States,>50K
22,Private,Some-college,11,Never-married,Other-service,Own-child,Asian-Pac-Islander,Female,0,0,30,Philippines,<=50K
52,Private,Doctorate,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,5000,0,50,United-States,>50K
28,Private,Some-college,11,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,<=50K
45,State-gov,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Male,0,2000,48,United-States,>50K
62,Private,HS-grad,10,Widowed,Craft-repair,Unmarried,White,Female,0,0,30,United-States,<=50K
34,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
22,Private,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,25,United-States,<=50K
35,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
45,State-gov,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
28,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,38,United-States,<=50K
55,Self-emp-inc,Doctorate,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,2000,0,50,United-States,>50K
25,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,30,United-States,<=50K
45,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,5000,0,50,United-States,>50K
32,Private,HS-grad,9,Divorced,Craft-repair,Unmarried,Black,Male,0,0,40,United-States,<=50K
55,State-gov,Masters,14,Widowed,Prof-specialty,Not-in-family,White,Female,0,200,35,United-States,<=50K
19,Private,11th,8,Never-married,Other-service,Own-child,Asian-Pac-Islander,Male,0,0,20,Philippines,<=50K
58,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States,<=50K
42,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
28,Private,Some-college,10,Never-married,Sales,Own-child,Black,Male,0,0,40,United-States,<=50K
52,State-gov,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,1500,0,50,United-States,>50K
22,Private,Some-college,10,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,0,0,25,Philippines,<=50K
25,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,35,United-States,<=50K
35,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
19,Private,HS-grad,9,Never-married,Other-service,Own-child,Black,Female,0,0,25,United-States,<=50K
62,Private,Masters,14,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,30,United-States,<=50K
45,Self-emp-inc,Doctorate,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,5000,0,50,India,>50K
39,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
22,Private,Some-college,11,Never-married,Other-service,Own-child,White,Male,0,0,30,United-States,<=50K
48,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,2000,0,48,United-States,>50K
55,Self-emp-inc,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,1000,0,50,United-States,>50K
42,Private,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,>50K
42,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
28,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,<=50K
55,State-gov,Doctorate,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,5000,0,45,United-States,>50K
22,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,30,United-States,<=50K
65,Self-emp-inc,Masters,14,Widowed,Exec-managerial,Not-in-family,White,Female,1500,200,35,United-States,>50K
22,Private,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,25,United-States,<=50K
30,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
45,State-gov,Masters,14,Divorced,Prof-specialty,Not-in-family,Black,Female,0,0,40,United-States,<=50K
60,Self-emp-inc,HS-grad,9,Widowed,Craft-repair,Unmarried,White,Male,0,200,35,United-States,<=50K
35,Private,Assoc-voc,12,Married-civ-spouse,Tech-support,Wife,Asian-Pac-Islander,Female,0,0,38,Philippines,<=50K
42,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,5000,0,45,United-States,>50K
30,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
48,State-gov,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Male,0,200,50,United-States,>50K
22,Private,Some-college,10,Never-married,Other-service,Own-child,Black,Female,0,0,25,United-States,<=50K
60,Self-emp-inc,Doctorate,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,8000,0,40,United-States,>50K
62,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
48,State-gov,Doctorate,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
35,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,2000,0,50,United-States,>50K
52,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,35,United-States,<=50K
25,Private,Some-college,10,Never-married,Other-service,Own-child,Asian-Pac-Islander,Female,0,0,25,Philippines,<=50K
35,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
22,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,30,United-States,<=50K
60,Local-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
28,Private,Masters,14,Divorced,Prof-specialty,Unmarried,Black,Female,0,0,38,United-States,<=50K
55,Self-emp-inc,Doctorate,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,5000,0,50,United-States,>50K
