age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,Income
45,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,5000,0,50,United-States,>50K
30,Private,Some-college,10,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Female,0,0,35,Philippines,<=50K
58,Self-emp-inc,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,1500,45,United-States,<=50K
35,State-gov,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,40,United-States,<=50K
50,Private,Doctorate,16,Widowed,Prof-specialty,Not-in-family,White,Male,10000,0,55,England,>50K
28,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,>50K
45,State-gov,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,5000,0,50,United-States,>50K
35,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,Black,Female,0,0,40,United-States,<=50K
52,Self-emp-inc,Some-college,10,Married-civ-spouse,Sales,Husband,Hispanic,Male,0,2000,55,Mexico,>50K
22,Private,Some-college,10,Never-married,Other-service,Own-child,Asian-Pac-Islander,Female,0,0,25,Philippines,<=50K
32,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
45,State-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,5000,0,50,United-States,>50K
28,Private,HS-grad,9,Divorced,Other-service,Not-in-family,Black,Female,0,0,30,United-States,<=50K
52,Self-emp-inc,Doctorate,16,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,10000,0,55,India,>50K
38,Local-gov,Assoc-voc,11,Never-married,Protective-serv,Unmarried,Hispanic,Male,0,200,45,Mexico,<=50K
35,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,>50K
42,State-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,5000,0,55,England,>50K
25,Private,Some-college,10,Never-married,Other-service,Own-child,Hispanic,Male,0,0,30,Mexico,<=50K
52,Self-emp-inc,HS-grad,9,Divorced,Exec-managerial,Not-in-family,Black,Female,0,2000,60,United-States,>50K
31,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,<=50K
31,Private,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
47,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,5000,0,50,United-States,>50K
28,Private,HS-grad,9,Divorced,Other-service,Not-in-family,Black,Female,0,0,25,United-States,<=50K
52,State-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,10000,0,55,India,>50K
22,Private,Some-college,10,Never-married,Adm-clerical,Own-child,Hispanic,Female,0,0,35,Mexico,<=50K
55,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
28,Private,Some-college,10,Never-married,Sales,Own-child,Asian-Pac-Islander,Female,0,0,30,Philippines,<=50K
48,State-gov,Masters,14,Divorced,Prof-specialty,Not-in-family,Black,Female,0,0,40,United-States,<=50K
35,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,10000,0,60,England,>50K
62,Private,11th,7,Widowed,Other-service,Unmarried,Hispanic,Female,0,0,20,Mexico,<=50K
42,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
