age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,Income
52,State-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
38,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,35,United-States,<=50K
25,Private,Some-college,10,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0,0,30,Philippines,<=50K
60,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15000,0,45,United-States,>50K
22,Private,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
72,Private,HS-grad,9,Widowed,Handlers-cleaners,Not-in-family,White,Male,0,0,25,United-States,<=50K
48,State-gov,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,38,United-States,<=50K
35,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,42,United-States,>50K
60,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,4800,0,18,United-States,<=50K
30,Local-gov,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Female,0,1850,40,United-States,<=50K
45,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,<=50K
32,Private,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
52,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,5000,0,50,India,>50K
23,Private,HS-grad,9,Never-married,Other-service,Own-child,Black,Male,0,0,35,United-States,<=50K
60,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,10000,0,45,United-States,>50K
30,Private,Some-college,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
24,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,<=50K
42,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,1500,0,50,United-States,>50K
35,Private,Assoc-voc,11,Divorced,Tech-support,Not-in-family,Black,Male,0,0,40,United-States,<=50K
68,Private,11th,7,Widowed,Machine-op-inspct,Not-in-family,White,Male,0,0,35,United-States,<=50K
35,Private,HS-grad,9,Never-married,Other-service,Other-relative,Black,Male,0,0,48,United-States,<=50K
42,Private,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,52,United-States,<=50K
27,Private,Assoc-acdm,12,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,43,United-States,<=50K
39,Local-gov,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,46,United-States,<=50K
60,Private,7th-8th,4,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,38,United-States,<=50K
48,Self-emp-not-inc,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,35,United-States,<=50K
78,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,38,Cuba,<=50K
29,Private,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,90,United-States,<=50K
32,Local-gov,Bachelors,13,Separated,Prof-specialty,Unmarried,White,Female,0,0,42,United-States,<=50K
53,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,14000,0,48,United-States,>50K
28,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,38,United-States,<=50K
52,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,2500,0,45,United-States,>50K
38,Local-gov,Masters,14,Divorced,Prof-specialty,Not-in-family,Black,Female,0,0,40,United-States,<=50K
61,Private,HS-grad,9,Widowed,Craft-repair,Unmarried,White,Male,0,0,35,United-States,<=50K
44,Private,Assoc-voc,11,Married-civ-spouse,Tech-support,Wife,Asian-Pac-Islander,Female,0,0,40,Philippines,>50K
