age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,Income
52,Local-gov,Masters,14,Widowed,Prof-specialty,Unmarried,White,Female,0,0,42,United-States,<=50K
38,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,38,United-States,<=50K
18,Private,10th,6,Never-married,Other-service,Own-child,White,Male,0,0,22,United-States,<=50K
20,Private,12th,8,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,38,United-States,<=50K
47,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,2500,0,58,United-States,<=50K
73,Private,HS-grad,11,Widowed,Handlers-cleaners,Not-in-family,White,Male,0,0,28,United-States,<=50K
47,State-gov,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,38,United-States,<=50K
35,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,42,United-States,>50K
60,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,20,United-States,<=50K
30,Local-gov,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
45,Private,HS-grad,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,42,United-States,<=50K
32,Private,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
52,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,1500,0,45,India,>50K
22,Private,HS-grad,9,Never-married,Other-service,Own-child,Black,Male,0,0,35,United-States,<=50K
60,Private,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,5000,0,50,United-States,>50K
45,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,42,United-States,>50K
30,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,38,United-States,<=50K
55,Self-emp-inc,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,5000,0,50,United-States,>50K
22,Private,HS-grad,9,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0,0,20,Philippines,<=50K
68,Local-gov,Doctorate,16,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,30,United-States,<=50K
29,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,42,United-States,<=50K
45,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,1500,0,48,United-States,>50K
22,Private,HS-grad,9,Never-married,Other-service,Own-child,Black,Male,0,0,35,United-States,<=50K
55,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
35,Private,Assoc-voc,11,Divorced,Craft-repair,Not-in-family,White,Male,0,0,45,United-States,<=50K
48,Self-emp-not-inc,Some-college,11,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,34,United-States,<=50K
78,Self-emp-not-inc,HS-grad,9,Widowed,Craft-repair,Not-in-family,White,Male,0,0,20,Cuba,<=50K
29,Private,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,45,United-States,<=50K
32,Local-gov,Bachelors,13,Separated,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
52,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,12000,0,48,United-States,>50K
28,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
52,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,10000,0,50,United-States,>50K
38,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,35,United-States,<=50K
60,Local-gov,Masters,14,Widowed,Prof-specialty,Unmarried,White,Female,0,2000,30,United-States,<=50K
45,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
35,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
58,Self-emp-inc,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,1500,0,50,United-States,>50K
25,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
42,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
31,Private,Assoc-voc,11,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,<=50K
28,Private,10th,7,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,32,United-States,<=50K
55,Self-emp-not-inc,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,1500,0,42,United-States,>50K
23,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,22,United-States,<=50K
20,Private,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,0,0,16,United-States,<=50K
33,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
45,Private,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
28,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,35,United-States,<=50K
55,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
31,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,1500,0,40,India,>50K
62,Local-gov,HS-grad,9,Widowed,Protective-serv,Unmarried,Black,Male,0,0,30,United-States,<=50K
33,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,38,United-States,<=50K
45,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
52,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1500,55,United-States,>50K
28,Private,HS-grad,9,Never-married,Other-service,Own-child,Black,Female,0,0,35,United-States,<=50K
40,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,5000,0,42,Mexico,>50K
45,Private,HS-grad,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,42,United-States,>50K
28,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,35,United-States,<=50K
52,Self-emp-not-inc,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,1500,0,45,United-States,>50K
22,Private,Some-college,10,Never-married,Other-service,Own-child,Asian-Pac-Islander,Female,0,0,20,Philippines,<=50K
36,Local-gov,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
55,Private,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,47,United-States,<=50K
30,Local-gov,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,44,United-States,<=50K
42,Private,HS-grad,9,Married-civ-spouse,Sales,Other-relative,White,Female,0,0,21,United-States,<=50K
35,Private,Bachelors,13,Divorced,Sales,Not-in-family,White,Female,0,0,49,United-States,>50K
22,State-gov,Some-college,10,Never-married,Tech-support,Own-child,White,Female,0,0,21,United-States,<=50K
32,Private,Some-college,10,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,42,United-States,<=50K
48,Private,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
26,Private,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,45,United-States,<=50K
65,Private,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,1500,0,20,United-States,>50K
42,Self-emp-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,2000,0,48,United-States,>50K
47,Private,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,48,United-States,<=50K
38,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1500,52,United-States,>50K
24,Private,Some-college,10,Never-married,Tech-support,Own-child,White,Female,0,0,42,United-States,<=50K
21,Private,HS-grad,9,Never-married,Sales,Other-relative,Black,Female,0,1600,32,United-States,<=50K
55,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,4000,0,38,Columbia,<=50K
28,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,38,United-States,<=50K
45,Self-emp-inc,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,1500,0,50,United-States,>50K
52,Local-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,40,United-States,<=50K
22,Private,Some-college,10,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Female,0,0,35,Philippines,<=50K
60,Federal-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,2000,0,45,United-States,>50K
22,Private,Assoc-voc,11,Never-married,Tech-support,Own-child,White,Female,0,0,25,United-States,<=50K
52,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15000,0,45,United-States,>50K
19,Private,11th,7,Never-married,Sales,Own-child,White,Male,0,0,18,United-States,<=50K
25,Local-gov,Some-college,10,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,<=50K
48,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,8000,0,55,United-States,>50K
52,Private,Some-college,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
28,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,35,United-States,<=50K
38,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,1500,0,50,United-States,>50K
19,Private,Some-college,10,Never-married,Other-service,Own-child,Asian-Pac-Islander,Female,0,0,20,Philippines,<=50K
65,Local-gov,HS-grad,9,Widowed,Craft-repair,Not-in-family,White,Male,0,0,15,United-States,<=50K
38,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,42,United-States,>50K
29,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,<=50K
48,Private,HS-grad,9,Divorced,Prof-specialty,Not-in-family,Black,Male,0,0,40,United-States,<=50K
57,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,44,United-States,>50K
32,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
35,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,<=50K
50,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,42,United-States,<=50K
45,Self-emp-not-inc,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,5000,0,45,United-States,>50K
28,Private,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,32,United-States,<=50K
60,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,8000,0,40,United-States,>50K
25,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
45,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,5000,0,50,United-States,>50K
35,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,Black,Male,0,0,45,United-States,<=50K
60,Local-gov,Masters,14,Widowed,Prof-specialty,Not-in-family,White,Female,0,200,35,United-States,<=50K
28,Private,Assoc-voc,11,Never-married,Tech-support,Own-child,Asian-Pac-Islander,Male,0,0,40,Philippines,<=50K
32,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
22,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,30,United-States,<=50K
65,Private,11th,7,Widowed,Other-service,Not-in-family,White,Female,0,0,20,United-States,<=50K
45,Self-emp-not-inc,Bachelors,13,Divorced,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,1500,0,55,India,>50K
28,Private,HS-grad,9,Never-married,Sales,Not-in-family,Black,Male,0,0,40,United-States,<=50K
25,Private,Some-college,11,Never-married,Other-service,Own-child,White,Male,0,0,38,United-States,<=50K
52,State-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,1500,0,42,United-States,>50K
42,Self-emp-not-inc,HS-grad,9,Divorced,Exec-managerial,Not-in-family,Black,Female,0,0,45,United-States,<=50K
30,Private,9th,5,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,Portugal,<=50K
38,Private,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,0,0,35,United-States,<=50K
28,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,35,United-States,<=50K
45,Self-emp-inc,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,5000,0,50,United-States,>50K
60,Local-gov,HS-grad,9,Widowed,Protective-serv,Not-in-family,Black,Male,0,0,40,United-States,<=50K
38,Private,Assoc-voc,11,Divorced,Tech-support,Unmarried,Asian-Pac-Islander,Female,0,0,45,Philippines,<=50K
52,State-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Wife,White,Female,2000,0,30,United-States,>50K
28,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,42,United-States,<=50K
42,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
22,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,<=50K
55,Private,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,55,United-States,<=50K
38,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
25,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,38,United-States,<=50K
45,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,1500,0,50,United-States,>50K
38,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,<=50K
55,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,5000,0,45,United-States,>50K
29,Private,Some-college,10,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Female,0,0,35,Philippines,<=50K
48,Private,Doctorate,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,12000,0,55,Iran,>50K
22,Private,11th,8,Never-married,Farming-fishing,Other-relative,White,Male,0,0,38,El-Salvador,<=50K
30,Local-gov,HS-grad,9,Never-married,Transport-moving,Own-child,Black,Female,0,0,40,United-States,<=50K
78,Self-emp-not-inc,1st-4th,3,Widowed,Sales,Other-relative,White,Male,0,0,42,Mexico,<=50K
72,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,6000,0,15,United-States,>50K
28,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,38,United-States,<=50K
45,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,1500,0,50,United-States,>50K
35,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,<=50K
55,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,2000,0,45,United-States,>50K
22,Private,Some-college,10,Never-married,Other-service,Own-child,Asian-Pac-Islander,Male,0,0,25,Philippines,<=50K
28,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,<=50K
52,Self-emp-inc,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,1500,0,45,United-States,>50K
35,Private,HS-grad,9,Divorced,Other-service,Unmarried,Black,Female,0,0,30,United-States,<=50K
60,Local-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Wife,White,Female,2000,0,40,United-States,>50K
19,Private,11th,7,Never-married,Handlers-cleaners,Own-child,Other,Male,0,0,20,United-States,<=50K
22,Private,Some-college,11,Never-married,Prof-specialty,Own-child,White,Female,0,0,25,United-States,<=50K
42,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,5000,0,45,United-States,>50K
55,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
