age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,Income
28,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,38,United-States,<=50K
45,Self-emp-inc,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,5000,0,50,United-States,>50K
62,Local-gov,HS-grad,9,Widowed,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,<=50K
36,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0,200,45,Philippines,>50K
22,Private,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,25,United-States,<=50K
29,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,<=50K
48,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
62,Local-gov,Masters,14,Widowed,Prof-specialty,Not-in-family,Black,Female,0,0,40,United-States,>50K
22,Private,HS-grad,9,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Male,0,0,40,Philippines,<=50K
38,Private,Assoc-voc,11,Divorced,Tech-support,Unmarried,White,Male,0,0,45,United-States,<=50K
28,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
55,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15000,0,55,United-States,>50K
42,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,38,United-States,<=50K
34,Local-gov,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,45,United-States,<=50K
61,Private,Doctorate,16,Widowed,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,2000,40,Philippines,>50K
38,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
27,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
52,Local-gov,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,55,United-States,>50K
44,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
35,Private,Assoc-acdm,12,Never-married,Tech-support,Not-in-family,Black,Female,0,0,38,United-States,<=50K
28,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States,<=50K
52,Self-emp-inc,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,>50K
38,Local-gov,HS-grad,9,Divorced,Protective-serv,Not-in-family,Black,Male,0,0,40,United-States,<=50K
61,Private,Bachelors,13,Widowed,Prof-specialty,Wife,Asian-Pac-Islander,Female,15000,0,45,Philippines,>50K
22,Private,11th,7,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,<=50K
35,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,>50K
22,Private,Some-college,10,Never-married,Other-service,Own-child,Black,Male,0,0,20,United-States,<=50K
48,Local-gov,Assoc-voc,12,Divorced,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K
62,Self-emp-inc,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,15000,0,55,United-States,>50K
