age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,Income
28,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
35,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
45,Private,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Female,0,0,38,United-States,<=50K
55,State-gov,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,42,United-States,>50K
22,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States,<=50K
35,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,<=50K
45,Self-emp-inc,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,8000,0,50,United-States,>50K
28,Private,HS-grad,9,Never-married,Sales,Own-child,Black,Male,0,0,40,United-States,<=50K
60,State-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2000,40,United-States,<=50K
38,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,5000,0,45,United-States,>50K
42,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
29,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,<=50K
52,State-gov,Doctorate,16,Married-civ-spouse,Exec-managerial,Wife,White,Female,1500,0,48,United-States,>50K
38,Private,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,200,42,United-States,<=50K
25,Private,Assoc-acdm,12,Never-married,Tech-support,Own-child,White,Male,0,0,40,United-States,<=50K
35,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,United-States,>50K
29,Private,Some-college,10,Never-married,Sales,Not-in-family,Black,Male,0,0,42,United-States,<=50K
55,State-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,15000,0,40,India,>50K
42,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,500,36,United-States,<=50K
60,Self-emp-inc,Prof-school,15,Widowed,Exec-managerial,Not-in-family,White,Male,8000,0,50,United-States,>50K
38,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
52,Self-emp-inc,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,15000,0,45,United-States,>50K
25,Private,Some-college,10,Never-married,Sales,Not-in-family,Black,Female,0,0,38,United-States,<=50K
