age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,Income
32,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
48,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
22,Private,HS-grad,9,Never-married,Craft-repair,Own-child,Black,Male,0,0,40,United-States,<=50K
55,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,10000,0,55,United-States,>50K
39,Private,Assoc-voc,11,Divorced,Tech-support,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Philippines,<=50K
29,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,35,United-States,<=50K
42,State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
35,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,<=50K
55,Self-emp-inc,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,5000,0,60,United-States,>50K
23,Private,Some-college,10,Never-married,Other-service,Own-child,Asian-Pac-Islander,Female,0,0,20,Philippines,<=50K
46,Self-emp-inc,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,5000,0,55,United-States,>50K
22,Private,Some-college,10,Never-married,Other-service,Not-in-family,Black,Female,0,0,20,United-States,<=50K
63,State-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2000,40,United-States,>50K
31,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,35,Philippines,<=50K
55,Federal-gov,Bachelors,13,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,45,United-States,>50K
28,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
48,Self-emp-inc,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,5000,0,50,United-States,>50K
22,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
55,State-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Wife,White,Female,2000,0,40,United-States,>50K
42,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
22,Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,<=50K
35,State-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
45,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,<=50K
60,Self-emp-inc,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,5000,0,50,United-States,>50K
30,Private,Bachelors,13,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,Male,0,0,40,India,<=50K
35,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
22,Private,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,25,United-States,<=50K
45,State-gov,Masters,14,Divorced,Prof-specialty,Not-in-family,Black,Female,0,0,40,United-States,>50K
55,Self-emp-inc,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,15000,0,60,India,>50K
30,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
28,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
35,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
45,State-gov,Masters,14,Divorced,Prof-specialty,Not-in-family,Black,Female,0,0,40,United-States,>50K
19,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,<=50K
60,Self-emp-inc,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,5000,0,60,United-States,>50K
35,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
22,Private,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,0,0,35,United-States,<=50K
48,Self-emp-inc,Masters,14,Divorced,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,2500,0,55,India,>50K
31,State-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
27,Private,Assoc-voc,11,Never-married,Tech-support,Unmarried,White,Female,0,0,38,United-States,<=50K
35,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
22,Private,Some-college,10,Never-married,Other-service,Own-child,Black,Female,0,0,25,United-States,<=50K
45,Self-emp-inc,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,5000,0,55,United-States,>50K
30,State-gov,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
60,Private,Doctorate,16,Widowed,Prof-specialty,Unmarried,Asian-Pac-Islander,Male,0,2000,40,India,<=50K
28,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,35,United-States,<=50K
35,State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
52,Self-emp-inc,Masters,14,Divorced,Exec-managerial,Not-in-family,Black,Male,3000,0,55,United-States,>50K
19,Private,HS-grad,9,Never-married,Other-service,Own-child,Asian-Pac-Islander,Female,0,0,25,Philippines,<=50K
60,Local-gov,Assoc-voc,11,Widowed,Protective-serv,Unmarried,White,Male,0,500,40,United-States,<=50K
34,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
22,Private,Some-college,10,Never-married,Other-service,Own-child,Black,Female,0,0,20,United-States,<=50K
45,State-gov,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,>50K
55,Self-emp-inc,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,5000,0,50,India,>50K
29,Private,HS-grad,9,Never-married,Transport-moving,Unmarried,White,Male,0,0,40,United-States,<=50K
38,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
52,Self-emp-inc,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,15000,0,55,United-States,>50K
23,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,35,United-States,<=50K
35,Local-gov,HS-grad,9,Divorced,Protective-serv,Not-in-family,White,Male,0,2000,40,United-States,<=50K
30,Private,Bachelors,13,Married-civ-spouse,Sales,Wife,Asian-Pac-Islander,Female,0,0,40,Philippines,<=50K
42,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,>50K
35,State-gov,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,>50K
28,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,<=50K
