age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,Income
25,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,<=50K
52,Self-emp-inc,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,United-States,>50K
35,Local-gov,HS-grad,9,Divorced,Protective-serv,Not-in-family,Black,Male,0,0,40,United-States,<=50K
45,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0,0,45,Philippines,>50K
19,Private,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,20,Mexico,<=50K
47,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,<=50K
34,State-gov,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,>50K
20,Private,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,25,United-States,<=50K
27,Private,Some-college,10,Never-married,Adm-clerical,Other-relative,White,Female,0,0,35,United-States,<=50K
42,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
25,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,<=50K
35,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
50,Local-gov,HS-grad,9,Divorced,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,<=50K
22,Private,Assoc-voc,11,Never-married,Tech-support,Own-child,Asian-Pac-Islander,Female,0,0,35,Philippines,<=50K
60,Self-emp-not-inc,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,1500,0,50,United-States,>50K
29,Private,Some-college,10,Never-married,Tech-support,Own-child,White,Male,0,0,40,United-States,<=50K
42,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,>50K
52,Federal-gov,Doctorate,16,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,>50K
63,Private,HS-grad,9,Widowed,Sales,Unmarried,Black,Female,0,0,30,United-States,<=50K
38,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,>50K
42,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
25,Private,Some-college,10,Never-married,Other-service,Not-in-family,Black,Female,0,0,35,United-States,<=50K
33,Local-gov,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
48,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,>50K
22,Private,Some-college,10,Never-married,Sales,Own-child,Asian-Pac-Islander,Female,0,0,20,Philippines,<=50K
39,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,<=50K
52,Self-emp-inc,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,United-States,>50K
35,Private,HS-grad,9,Divorced,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K
43,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,Germany,>50K
28,Private,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Philippines,<=50K
45,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
30,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,<=50K
38,Self-emp-not-inc,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,>50K
52,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,10000,0,40,United-States,>50K
25,Private,Some-college,10,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0,0,30,Philippines,<=50K
35,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
28,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,35,United-States,<=50K
55,Local-gov,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,>50K
42,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
22,Private,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,20,United-States,<=50K
32,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
28,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States,<=50K
45,Self-emp-not-inc,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
19,Private,11th,7,Never-married,Other-service,Own-child,White,Female,0,0,25,United-States,<=50K
38,Private,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
62,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,18,United-States,<=50K
33,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,45,United-States,<=50K
45,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
28,Private,Some-college,10,Never-married,Other-service,Own-child,Black,Female,0,0,25,United-States,<=50K
55,Self-emp-inc,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Female,5000,0,40,United-States,>50K
38,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
25,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,30,United-States,<=50K
55,Self-emp-inc,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,5000,0,50,United-States,>50K
45,Local-gov,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,<=50K
30,Private,Assoc-voc,11,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
41,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,<=50K
48,Self-emp-not-inc,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
29,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
62,Local-gov,Assoc-voc,11,Widowed,Tech-support,Not-in-family,White,Female,0,0,30,United-States,<=50K
39,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,1500,0,50,United-States,>50K
28,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,<=50K
42,Self-emp-not-inc,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
31,Private,HS-grad,9,Divorced,Sales,Not-in-family,Black,Male,0,0,40,United-States,<=50K
55,Local-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Wife,White,Female,1500,0,50,United-States,>50K
22,Private,Some-college,10,Never-married,Other-service,Own-child,Asian-Pac-Islander,Female,0,0,25,Philippines,<=50K
38,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States,<=50K
45,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,1500,0,45,United-States,>50K
29,Private,HS-grad,9,Divorced,Other-service,Not-in-family,Black,Female,0,0,40,United-States,<=50K
52,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,38,United-States,>50K
34,Private,Assoc-voc,11,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Male,0,0,40,Philippines,<=50K
55,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
28,Private,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K
62,Self-emp-not-inc,HS-grad,9,Divorced,Sales,Not-in-family,Black,Male,0,0,30,United-States,<=50K
38,Local-gov,Masters,14,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,5000,0,50,India,>50K
47,Private,Some-college,10,Separated,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States,<=50K
38,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States,<=50K
55,Self-emp-not-inc,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,>50K
28,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
42,Local-gov,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
48,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,5000,0,50,United-States,>50K
37,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,42,United-States,>50K
55,Private,11th,7,Divorced,Other-service,Not-in-family,White,Female,0,0,38,United-States,<=50K
48,Self-emp-inc,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,12000,0,55,Iran,>50K
30,Local-gov,Bachelors,13,Never-married,Protective-serv,Not-in-family,Black,Male,0,0,40,United-States,<=50K
50,Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,United-States,<=50K
31,Private,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K
42,State-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,1500,0,45,United-States,>50K
19,Private,11th,7,Never-married,Handlers-cleaners,Own-child,Black,Female,0,0,20,United-States,<=50K
48,Self-emp-inc,Some-college,10,Divorced,Sales,Not-in-family,White,Female,0,0,50,United-States,<=50K
60,Federal-gov,Doctorate,16,Widowed,Exec-managerial,Unmarried,Asian-Pac-Islander,Male,20000,0,40,India,>50K
25,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,35,United-States,<=50K
52,Self-emp-inc,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15000,0,55,United-States,>50K
31,State-gov,Bachelors,13,Divorced,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,40,India,>50K
22,Private,HS-grad,9,Never-married,Sales,Other-relative,Black,Female,0,0,25,United-States,<=50K
45,Federal-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Wife,White,Female,5000,0,45,United-States,>50K
38,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
19,Private,11th,7,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,<=50K
45,Self-emp-not-inc,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,15000,0,55,United-States,>50K
28,State-gov,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
